Name,Family_size,Status,Location,Age,Budget,Model
CUS6640,4,High,Married,ED,<40,S550e Plug-in Hybrid
CUS6641,4,Low,Single,ED,<40,C350e Plug-in Hybrid Sedan
CUS6642,4,Low,Single,LD,<40,C300 4MATIC Sedan
CUS6643,4,High,Single,LD,<40,S550 4MATIC Sedan
CUS6644,4,Low,Married,LD,<40,AMG C43 Sedan
CUS6645,4,Medium ,Married,LD,<40,AMG C63 Sedan
CUS6646,4,High,Married,LD,<40,AMG S63 Sedan
CUS6647,4,Medium ,Single,CD,<40,AMG C63 S Sedan
CUS6648,4,Low,Married,CD,<40,C300 Sedan
CUS6649,4,High,Married,CD,<40,S550 Sedan
CUS6650,4,Low,Single,LD,>40,E300 4MATIC Sedan
CUS6651,4,Medium ,Single,LD,>40,AMG E43 Sedan
CUS6652,4,High,Single,LD,>40,Mercedes-Maybach S550 4MATIC Sedan
CUS6653,4,High,Married,LD,>40,S600 Sedan
CUS6654,4,High,Single,CD,>40,AMG S65 Sedan
CUS6655,4,Low,Married,CD,>40,E300 Sedan
CUS6656,4,High,Married,CD,>40,Mercedes-Maybach S600 Sedan
CUS6657,2,High,Married,ED,<40,C300 4MATIC Cabriolet
CUS6658,2,Low,Single,CD,<40,C300 Cabriolet
CUS6659,2,Medium ,Single,CD,<40,AMG C63 S Cabriolet
CUS6660,2,Medium ,Married,CD,<40,E400 Cabriolet
CUS6661,2,Medium ,Single,LD,>40,E550 Cabriolet
CUS6662,2,High,Single,LD,>40,S550 Cabriolet
CUS6663,2,High,Married,LD,>40,AMG S65 Cabriolet
CUS6664,2,Low,Single,CD,>40,AMG C43 Cabriolet
CUS6665,2,Medium ,Single,CD,>40,AMG C63 Cabriolet
CUS6666,2,High,Married,CD,>40,AMG S63 Cabriolet
CUS6667,5,Medium ,Single,ED,<40,GLE550e 4MATIC Plug-in Hybrid SUV
CUS6668,5,Low,Single,LD,<40,GLA250 4MATIC SUV
CUS6669,5,Medium ,Single,LD,<40,AMG GLE43 SUV
CUS6670,5,Low,Married,LD,<40,GLE350 4MATIC SUV
CUS6671,5,Low,Single,CD,<40,GLA250 SUV
CUS6672,5,Medium ,Single,CD,<40,GLS450 SUV
CUS6673,5,High,Single,CD,<40,AMG GLE63 SUV
CUS6674,5,Low,Married,CD,<40,GLE350 SUV
CUS6675,5,Medium ,Married,CD,<40,GLS550 SUV
CUS6676,5,High,Married,CD,<40,AMG GLE63 S SUV
CUS6677,5,Low,Single,LD,>40,GLC300 4MATIC SUV
CUS6678,5,High,Single,LD,>40,AMG GLS63 SUV
CUS6679,5,Low,Married,LD,>40,AMG GLC43 SUV
CUS6680,5,High,Married,LD,>40,G550 SUV
CUS6681,5,Low,Single,CD,>40,GLC300 SUV
CUS6682,5,High,Single,CD,>40,AMG G63 SUV
CUS6683,5,Low,Married,CD,>40,AMG GLA45 SUV
CUS6684,5,High,Married,CD,>40,AMG G65 SUV
CUS6685,3,Low,Single,LD,<40,C300 4MATIC Coupe
CUS6686,3,Medium ,Single,LD,<40,AMG GLE43 Coupe
CUS6687,3,Low,Married,LD,<40,CLA250 4MATIC Coupe
CUS6688,3,Medium ,Married,LD,<40,CLS550 Coupe
CUS6689,3,High,Married,LD,<40,AMG CLS63 S Coupe
CUS6690,3,Low,Single,CD,<40,C300 Coupe
CUS6691,3,Medium ,Single,CD,<40,AMG C63 Coupe
CUS6692,3,Low,Married,CD,<40,CLA250 Coupe
CUS6693,3,Medium ,Married,CD,<40,AMG C63 S Coupe
CUS6694,3,Low,Single,LD,>40,E400 4MATIC Coupe
CUS6695,3,Medium ,Single,LD,>40,2016 CLS400 4MATIC Coupe
CUS6696,3,High,Single,LD,>40,AMG GLE63 S Coupe
CUS6697,3,Low,Married,LD,>40,GLC300 4MATIC Coupe
CUS6698,3,Medium ,Married,LD,>40,CLS550 4MATIC Coupe
CUS6699,3,High,Married,LD,>40,S550 4MATIC Coupe
CUS6700,3,Low,Single,CD,>40,E400 Coupe
CUS6701,3,Medium ,Single,CD,>40,E550 Coupe
CUS6702,3,High,Single,CD,>40,AMG S63 Coupe
CUS6703,3,Low,Married,CD,>40,AMG CLA45 Coupe
CUS6704,3,Medium ,Married,CD,>40,2016 CLS400 Coupe
CUS6705,3,High,Married,CD,>40,AMG S65 Coupe
CUS6706,4,High,Married,ED,<40,S550e Plug-in Hybrid
CUS6707,4,Low,Single,ED,<40,C350e Plug-in Hybrid Sedan
CUS6708,4,Low,Single,LD,<40,C300 4MATIC Sedan
CUS6709,4,High,Single,LD,<40,S550 4MATIC Sedan
CUS6710,4,Low,Married,LD,<40,AMG C43 Sedan
CUS6711,4,Medium ,Married,LD,<40,AMG C63 Sedan
CUS6712,4,High,Married,LD,<40,AMG S63 Sedan
CUS6713,4,Medium ,Single,CD,<40,AMG C63 S Sedan
CUS6714,4,Low,Married,CD,<40,C300 Sedan
CUS6715,4,High,Married,CD,<40,S550 Sedan
CUS6716,4,Low,Single,LD,>40,E300 4MATIC Sedan
CUS6717,4,Medium ,Single,LD,>40,AMG E43 Sedan
CUS6718,4,High,Single,LD,>40,Mercedes-Maybach S550 4MATIC Sedan
CUS6719,4,High,Married,LD,>40,S600 Sedan
CUS6720,4,High,Single,CD,>40,AMG S65 Sedan
CUS6721,4,Low,Married,CD,>40,E300 Sedan
CUS6722,4,High,Married,CD,>40,Mercedes-Maybach S600 Sedan
CUS6723,2,High,Married,ED,<40,C300 4MATIC Cabriolet
CUS6724,2,Low,Single,CD,<40,C300 Cabriolet
CUS6725,2,Medium ,Single,CD,<40,AMG C63 S Cabriolet
CUS6726,2,Medium ,Married,CD,<40,E400 Cabriolet
CUS6727,2,Medium ,Single,LD,>40,E550 Cabriolet
CUS6728,2,High,Single,LD,>40,S550 Cabriolet
CUS6729,2,High,Married,LD,>40,AMG S65 Cabriolet
CUS6730,2,Low,Single,CD,>40,AMG C43 Cabriolet
CUS6731,2,Medium ,Single,CD,>40,AMG C63 Cabriolet
CUS6732,2,High,Married,CD,>40,AMG S63 Cabriolet
CUS6733,5,Medium ,Single,ED,<40,GLE550e 4MATIC Plug-in Hybrid SUV
CUS6734,5,Low,Single,LD,<40,GLA250 4MATIC SUV
CUS6735,5,Medium ,Single,LD,<40,AMG GLE43 SUV
CUS6736,5,Low,Married,LD,<40,GLE350 4MATIC SUV
CUS6737,5,Low,Single,CD,<40,GLA250 SUV
CUS6738,5,Medium ,Single,CD,<40,GLS450 SUV
CUS6739,5,High,Single,CD,<40,AMG GLE63 SUV
CUS6740,5,Low,Married,CD,<40,GLE350 SUV
CUS6741,5,Medium ,Married,CD,<40,GLS550 SUV
CUS6742,5,High,Married,CD,<40,AMG GLE63 S SUV
CUS6743,5,Low,Single,LD,>40,GLC300 4MATIC SUV
CUS6744,5,High,Single,LD,>40,AMG GLS63 SUV
CUS6745,5,Low,Married,LD,>40,AMG GLC43 SUV
CUS6746,5,High,Married,LD,>40,G550 SUV
CUS6747,5,Low,Single,CD,>40,GLC300 SUV
CUS6748,5,High,Single,CD,>40,AMG G63 SUV
CUS6749,5,Low,Married,CD,>40,AMG GLA45 SUV
CUS6750,5,High,Married,CD,>40,AMG G65 SUV
CUS6751,3,Low,Single,LD,<40,C300 4MATIC Coupe
CUS6752,3,Medium ,Single,LD,<40,AMG GLE43 Coupe
CUS6753,3,Low,Married,LD,<40,CLA250 4MATIC Coupe
CUS6754,3,Medium ,Married,LD,<40,CLS550 Coupe
CUS6755,3,High,Married,LD,<40,AMG CLS63 S Coupe
CUS6756,3,Low,Single,CD,<40,C300 Coupe
CUS6757,3,Medium ,Single,CD,<40,AMG C63 Coupe
CUS6758,3,Low,Married,CD,<40,CLA250 Coupe
CUS6759,3,Medium ,Married,CD,<40,AMG C63 S Coupe
CUS6760,3,Low,Single,LD,>40,E400 4MATIC Coupe
CUS6761,3,Medium ,Single,LD,>40,2016 CLS400 4MATIC Coupe
CUS6762,3,High,Single,LD,>40,AMG GLE63 S Coupe
CUS6763,3,Low,Married,LD,>40,GLC300 4MATIC Coupe
CUS6764,3,Medium ,Married,LD,>40,CLS550 4MATIC Coupe
CUS6765,3,High,Married,LD,>40,S550 4MATIC Coupe
CUS6766,3,Low,Single,CD,>40,E400 Coupe
CUS6767,3,Medium ,Single,CD,>40,E550 Coupe
CUS6768,3,High,Single,CD,>40,AMG S63 Coupe
CUS6769,3,Low,Married,CD,>40,AMG CLA45 Coupe
CUS6770,3,Medium ,Married,CD,>40,2016 CLS400 Coupe
CUS6771,3,High,Married,CD,>40,AMG S65 Coupe
CUS6772,4,High,Married,ED,<40,S550e Plug-in Hybrid
CUS6773,4,Low,Single,ED,<40,C350e Plug-in Hybrid Sedan
CUS6774,4,Low,Single,LD,<40,C300 4MATIC Sedan
CUS6775,4,High,Single,LD,<40,S550 4MATIC Sedan
CUS6776,4,Low,Married,LD,<40,AMG C43 Sedan
CUS6777,4,Medium ,Married,LD,<40,AMG C63 Sedan
CUS6778,4,High,Married,LD,<40,AMG S63 Sedan
CUS6779,4,Medium ,Single,CD,<40,AMG C63 S Sedan
CUS6780,4,Low,Married,CD,<40,C300 Sedan
CUS6781,4,High,Married,CD,<40,S550 Sedan
CUS6782,4,Low,Single,LD,>40,E300 4MATIC Sedan
CUS6783,4,Medium ,Single,LD,>40,AMG E43 Sedan
CUS6784,4,High,Single,LD,>40,Mercedes-Maybach S550 4MATIC Sedan
CUS6785,4,High,Married,LD,>40,S600 Sedan
CUS6786,4,High,Single,CD,>40,AMG S65 Sedan
CUS6787,4,Low,Married,CD,>40,E300 Sedan
CUS6788,4,High,Married,CD,>40,Mercedes-Maybach S600 Sedan
CUS6789,2,High,Married,ED,<40,C300 4MATIC Cabriolet
CUS6790,2,Low,Single,CD,<40,C300 Cabriolet
CUS6791,2,Medium ,Single,CD,<40,AMG C63 S Cabriolet
CUS6792,2,Medium ,Married,CD,<40,E400 Cabriolet
CUS6793,2,Medium ,Single,LD,>40,E550 Cabriolet
CUS6794,2,High,Single,LD,>40,S550 Cabriolet
CUS6795,2,High,Married,LD,>40,AMG S65 Cabriolet
CUS6796,2,Low,Single,CD,>40,AMG C43 Cabriolet
CUS6797,2,Medium ,Single,CD,>40,AMG C63 Cabriolet
CUS6798,2,High,Married,CD,>40,AMG S63 Cabriolet
CUS6799,5,Medium ,Single,ED,<40,GLE550e 4MATIC Plug-in Hybrid SUV
CUS6800,5,Low,Single,LD,<40,GLA250 4MATIC SUV
CUS6801,5,Medium ,Single,LD,<40,AMG GLE43 SUV
CUS6802,5,Low,Married,LD,<40,GLE350 4MATIC SUV
CUS6803,5,Low,Single,CD,<40,GLA250 SUV
CUS6804,5,Medium ,Single,CD,<40,GLS450 SUV
CUS6805,5,High,Single,CD,<40,AMG GLE63 SUV
CUS6806,5,Low,Married,CD,<40,GLE350 SUV
CUS6807,5,Medium ,Married,CD,<40,GLS550 SUV
CUS6808,5,High,Married,CD,<40,AMG GLE63 S SUV
CUS6809,5,Low,Single,LD,>40,GLC300 4MATIC SUV
CUS6810,5,High,Single,LD,>40,AMG GLS63 SUV
CUS6811,5,Low,Married,LD,>40,AMG GLC43 SUV
CUS6812,5,High,Married,LD,>40,G550 SUV
CUS6813,5,Low,Single,CD,>40,GLC300 SUV
CUS6814,5,High,Single,CD,>40,AMG G63 SUV
CUS6815,5,Low,Married,CD,>40,AMG GLA45 SUV
CUS6816,5,High,Married,CD,>40,AMG G65 SUV
CUS6817,3,Low,Single,LD,<40,C300 4MATIC Coupe
CUS6818,3,Medium ,Single,LD,<40,AMG GLE43 Coupe
CUS6819,3,Low,Married,LD,<40,CLA250 4MATIC Coupe
CUS6820,3,Medium ,Married,LD,<40,CLS550 Coupe
CUS6821,3,High,Married,LD,<40,AMG CLS63 S Coupe
CUS6822,3,Low,Single,CD,<40,C300 Coupe
CUS6823,3,Medium ,Single,CD,<40,AMG C63 Coupe
CUS6824,3,Low,Married,CD,<40,CLA250 Coupe
CUS6825,3,Medium ,Married,CD,<40,AMG C63 S Coupe
CUS6826,3,Low,Single,LD,>40,E400 4MATIC Coupe
CUS6827,3,Medium ,Single,LD,>40,2016 CLS400 4MATIC Coupe
CUS6828,3,High,Single,LD,>40,AMG GLE63 S Coupe
CUS6829,3,Low,Married,LD,>40,GLC300 4MATIC Coupe
CUS6830,3,Medium ,Married,LD,>40,CLS550 4MATIC Coupe
CUS6831,3,High,Married,LD,>40,S550 4MATIC Coupe
CUS6832,3,Low,Single,CD,>40,E400 Coupe
CUS6833,3,Medium ,Single,CD,>40,E550 Coupe
CUS6834,3,High,Single,CD,>40,AMG S63 Coupe
CUS6835,3,Low,Married,CD,>40,AMG CLA45 Coupe
CUS6836,3,Medium ,Married,CD,>40,2016 CLS400 Coupe
CUS6837,3,High,Married,CD,>40,AMG S65 Coupe
CUS6838,4,High,Married,ED,<40,S550e Plug-in Hybrid
CUS6839,4,Low,Single,ED,<40,C350e Plug-in Hybrid Sedan
CUS6840,4,Low,Single,LD,<40,C300 4MATIC Sedan
CUS6841,4,High,Single,LD,<40,S550 4MATIC Sedan
CUS6842,4,Low,Married,LD,<40,AMG C43 Sedan
CUS6843,4,Medium ,Married,LD,<40,AMG C63 Sedan
CUS6844,4,High,Married,LD,<40,AMG S63 Sedan
CUS6845,4,Medium ,Single,CD,<40,AMG C63 S Sedan
CUS6846,4,Low,Married,CD,<40,C300 Sedan
CUS6847,4,High,Married,CD,<40,S550 Sedan
CUS6848,4,Low,Single,LD,>40,E300 4MATIC Sedan
CUS6849,4,Medium ,Single,LD,>40,AMG E43 Sedan
CUS6850,4,High,Single,LD,>40,Mercedes-Maybach S550 4MATIC Sedan
CUS6851,4,High,Married,LD,>40,S600 Sedan
CUS6852,4,High,Single,CD,>40,AMG S65 Sedan
CUS6853,4,Low,Married,CD,>40,E300 Sedan
CUS6854,4,High,Married,CD,>40,Mercedes-Maybach S600 Sedan
CUS6855,2,High,Married,ED,<40,C300 4MATIC Cabriolet
CUS6856,2,Low,Single,CD,<40,C300 Cabriolet
CUS6857,2,Medium ,Single,CD,<40,AMG C63 S Cabriolet
CUS6858,2,Medium ,Married,CD,<40,E400 Cabriolet
CUS6859,2,Medium ,Single,LD,>40,E550 Cabriolet
CUS6860,2,High,Single,LD,>40,S550 Cabriolet
CUS6861,2,High,Married,LD,>40,AMG S65 Cabriolet
CUS6862,2,Low,Single,CD,>40,AMG C43 Cabriolet
CUS6863,2,Medium ,Single,CD,>40,AMG C63 Cabriolet
CUS6864,2,High,Married,CD,>40,AMG S63 Cabriolet
CUS6865,5,Medium ,Single,ED,<40,GLE550e 4MATIC Plug-in Hybrid SUV
CUS6866,5,Low,Single,LD,<40,GLA250 4MATIC SUV
CUS6867,5,Medium ,Single,LD,<40,AMG GLE43 SUV
CUS6868,5,Low,Married,LD,<40,GLE350 4MATIC SUV
CUS6869,5,Low,Single,CD,<40,GLA250 SUV
CUS6870,5,Medium ,Single,CD,<40,GLS450 SUV
CUS6871,5,High,Single,CD,<40,AMG GLE63 SUV
CUS6872,5,Low,Married,CD,<40,GLE350 SUV
CUS6873,5,Medium ,Married,CD,<40,GLS550 SUV
CUS6874,5,High,Married,CD,<40,AMG GLE63 S SUV
CUS6875,5,Low,Single,LD,>40,GLC300 4MATIC SUV
CUS6876,5,High,Single,LD,>40,AMG GLS63 SUV
CUS6877,5,Low,Married,LD,>40,AMG GLC43 SUV
CUS6878,5,High,Married,LD,>40,G550 SUV
CUS6879,5,Low,Single,CD,>40,GLC300 SUV
CUS6880,5,High,Single,CD,>40,AMG G63 SUV
CUS6881,5,Low,Married,CD,>40,AMG GLA45 SUV
CUS6882,5,High,Married,CD,>40,AMG G65 SUV
CUS6883,3,Low,Single,LD,<40,C300 4MATIC Coupe
CUS6884,3,Medium ,Single,LD,<40,AMG GLE43 Coupe
CUS6885,3,Low,Married,LD,<40,CLA250 4MATIC Coupe
CUS6886,3,Medium ,Married,LD,<40,CLS550 Coupe
CUS6887,3,High,Married,LD,<40,AMG CLS63 S Coupe
CUS6888,3,Low,Single,CD,<40,C300 Coupe
CUS6889,3,Medium ,Single,CD,<40,AMG C63 Coupe
CUS6890,3,Low,Married,CD,<40,CLA250 Coupe
CUS6891,3,Medium ,Married,CD,<40,AMG C63 S Coupe
CUS6892,3,Low,Single,LD,>40,E400 4MATIC Coupe
CUS6893,3,Medium ,Single,LD,>40,2016 CLS400 4MATIC Coupe
CUS6894,3,High,Single,LD,>40,AMG GLE63 S Coupe
CUS6895,3,Low,Married,LD,>40,GLC300 4MATIC Coupe
CUS6896,3,Medium ,Married,LD,>40,CLS550 4MATIC Coupe
CUS6897,3,High,Married,LD,>40,S550 4MATIC Coupe
CUS6898,3,Low,Single,CD,>40,E400 Coupe
CUS6899,3,Medium ,Single,CD,>40,E550 Coupe
CUS6900,3,High,Single,CD,>40,AMG S63 Coupe
CUS6901,3,Low,Married,CD,>40,AMG CLA45 Coupe
CUS6902,3,Medium ,Married,CD,>40,2016 CLS400 Coupe
CUS6903,3,High,Married,CD,>40,AMG S65 Coupe
CUS6904,4,High,Married,ED,<40,S550e Plug-in Hybrid
CUS6905,4,Low,Single,ED,<40,C350e Plug-in Hybrid Sedan
CUS6906,4,Low,Single,LD,<40,C300 4MATIC Sedan
CUS6907,4,High,Single,LD,<40,S550 4MATIC Sedan
CUS6908,4,Low,Married,LD,<40,AMG C43 Sedan
CUS6909,4,Medium ,Married,LD,<40,AMG C63 Sedan
CUS6910,4,High,Married,LD,<40,AMG S63 Sedan
CUS6911,4,Medium ,Single,CD,<40,AMG C63 S Sedan
CUS6912,4,Low,Married,CD,<40,C300 Sedan
CUS6913,4,High,Married,CD,<40,S550 Sedan
CUS6914,4,Low,Single,LD,>40,E300 4MATIC Sedan
CUS6915,4,Medium ,Single,LD,>40,AMG E43 Sedan
CUS6916,4,High,Single,LD,>40,Mercedes-Maybach S550 4MATIC Sedan
CUS6917,4,High,Married,LD,>40,S600 Sedan
CUS6918,4,High,Single,CD,>40,AMG S65 Sedan
CUS6919,4,Low,Married,CD,>40,E300 Sedan
CUS6920,4,High,Married,CD,>40,Mercedes-Maybach S600 Sedan
CUS6921,2,High,Married,ED,<40,C300 4MATIC Cabriolet
CUS6922,2,Low,Single,CD,<40,C300 Cabriolet
CUS6923,2,Medium ,Single,CD,<40,AMG C63 S Cabriolet
CUS6924,2,Medium ,Married,CD,<40,E400 Cabriolet
CUS6925,2,Medium ,Single,LD,>40,E550 Cabriolet
CUS6926,2,High,Single,LD,>40,S550 Cabriolet
CUS6927,2,High,Married,LD,>40,AMG S65 Cabriolet
CUS6928,2,Low,Single,CD,>40,AMG C43 Cabriolet
CUS6929,2,Medium ,Single,CD,>40,AMG C63 Cabriolet
CUS6930,2,High,Married,CD,>40,AMG S63 Cabriolet
CUS6931,5,Medium ,Single,ED,<40,GLE550e 4MATIC Plug-in Hybrid SUV
CUS6932,5,Low,Single,LD,<40,GLA250 4MATIC SUV
CUS6933,5,Medium ,Single,LD,<40,AMG GLE43 SUV
CUS6934,5,Low,Married,LD,<40,GLE350 4MATIC SUV
CUS6935,5,Low,Single,CD,<40,GLA250 SUV
CUS6936,5,Medium ,Single,CD,<40,GLS450 SUV
CUS6937,5,High,Single,CD,<40,AMG GLE63 SUV
CUS6938,5,Low,Married,CD,<40,GLE350 SUV
CUS6939,5,Medium ,Married,CD,<40,GLS550 SUV
CUS6940,5,High,Married,CD,<40,AMG GLE63 S SUV
CUS6941,5,Low,Single,LD,>40,GLC300 4MATIC SUV
CUS6942,5,High,Single,LD,>40,AMG GLS63 SUV
CUS6943,5,Low,Married,LD,>40,AMG GLC43 SUV
CUS6944,5,High,Married,LD,>40,G550 SUV
CUS6945,5,Low,Single,CD,>40,GLC300 SUV
CUS6946,5,High,Single,CD,>40,AMG G63 SUV
CUS6947,5,Low,Married,CD,>40,AMG GLA45 SUV
CUS6948,5,High,Married,CD,>40,AMG G65 SUV
CUS6949,3,Low,Single,LD,<40,C300 4MATIC Coupe
CUS6950,3,Medium ,Single,LD,<40,AMG GLE43 Coupe
CUS6951,3,Low,Married,LD,<40,CLA250 4MATIC Coupe
CUS6952,3,Medium ,Married,LD,<40,CLS550 Coupe
CUS6953,3,High,Married,LD,<40,AMG CLS63 S Coupe
CUS6954,3,Low,Single,CD,<40,C300 Coupe
CUS6955,3,Medium ,Single,CD,<40,AMG C63 Coupe
CUS6956,3,Low,Married,CD,<40,CLA250 Coupe
CUS6957,3,Medium ,Married,CD,<40,AMG C63 S Coupe
CUS6958,3,Low,Single,LD,>40,E400 4MATIC Coupe
CUS6959,3,Medium ,Single,LD,>40,2016 CLS400 4MATIC Coupe
CUS6960,3,High,Single,LD,>40,AMG GLE63 S Coupe
CUS6961,3,Low,Married,LD,>40,GLC300 4MATIC Coupe
CUS6962,3,Medium ,Married,LD,>40,CLS550 4MATIC Coupe
CUS6963,3,High,Married,LD,>40,S550 4MATIC Coupe
CUS6964,3,Low,Single,CD,>40,E400 Coupe
CUS6965,3,Medium ,Single,CD,>40,E550 Coupe
CUS6966,3,High,Single,CD,>40,AMG S63 Coupe
CUS6967,3,Low,Married,CD,>40,AMG CLA45 Coupe
CUS6968,3,Medium ,Married,CD,>40,2016 CLS400 Coupe
CUS6969,3,High,Married,CD,>40,AMG S65 Coupe
CUS6970,4,High,Married,ED,<40,S550e Plug-in Hybrid
CUS6971,4,Low,Single,ED,<40,C350e Plug-in Hybrid Sedan
CUS6972,4,Low,Single,LD,<40,C300 4MATIC Sedan
CUS6973,4,High,Single,LD,<40,S550 4MATIC Sedan
CUS6974,4,Low,Married,LD,<40,AMG C43 Sedan
CUS6975,4,Medium ,Married,LD,<40,AMG C63 Sedan
CUS6976,4,High,Married,LD,<40,AMG S63 Sedan
CUS6977,4,Medium ,Single,CD,<40,AMG C63 S Sedan
CUS6978,4,Low,Married,CD,<40,C300 Sedan
CUS6979,4,High,Married,CD,<40,S550 Sedan
CUS6980,4,Low,Single,LD,>40,E300 4MATIC Sedan
CUS6981,4,Medium ,Single,LD,>40,AMG E43 Sedan
CUS6982,4,High,Single,LD,>40,Mercedes-Maybach S550 4MATIC Sedan
CUS6983,4,High,Married,LD,>40,S600 Sedan
CUS6984,4,High,Single,CD,>40,AMG S65 Sedan
CUS6985,4,Low,Married,CD,>40,E300 Sedan
CUS6986,4,High,Married,CD,>40,Mercedes-Maybach S600 Sedan
CUS6987,2,High,Married,ED,<40,C300 4MATIC Cabriolet
CUS6988,2,Low,Single,CD,<40,C300 Cabriolet
CUS6989,2,Medium ,Single,CD,<40,AMG C63 S Cabriolet
CUS6990,2,Medium ,Married,CD,<40,E400 Cabriolet
CUS6991,2,Medium ,Single,LD,>40,E550 Cabriolet
CUS6992,2,High,Single,LD,>40,S550 Cabriolet
CUS6993,2,High,Married,LD,>40,AMG S65 Cabriolet
CUS6994,2,Low,Single,CD,>40,AMG C43 Cabriolet
CUS6995,2,Medium ,Single,CD,>40,AMG C63 Cabriolet
CUS6996,2,High,Married,CD,>40,AMG S63 Cabriolet
CUS6997,5,Medium ,Single,ED,<40,GLE550e 4MATIC Plug-in Hybrid SUV
CUS6998,5,Low,Single,LD,<40,GLA250 4MATIC SUV
CUS6999,5,Medium ,Single,LD,<40,AMG GLE43 SUV
CUS7000,5,Low,Married,LD,<40,GLE350 4MATIC SUV
CUS7001,5,Low,Single,CD,<40,GLA250 SUV
CUS7002,5,Medium ,Single,CD,<40,GLS450 SUV
CUS7003,5,High,Single,CD,<40,AMG GLE63 SUV
CUS7004,5,Low,Married,CD,<40,GLE350 SUV
CUS7005,5,Medium ,Married,CD,<40,GLS550 SUV
CUS7006,5,High,Married,CD,<40,AMG GLE63 S SUV
CUS7007,5,Low,Single,LD,>40,GLC300 4MATIC SUV
CUS7008,5,High,Single,LD,>40,AMG GLS63 SUV
CUS7009,5,Low,Married,LD,>40,AMG GLC43 SUV
CUS7010,5,High,Married,LD,>40,G550 SUV
CUS7011,5,Low,Single,CD,>40,GLC300 SUV
CUS7012,5,High,Single,CD,>40,AMG G63 SUV
CUS7013,5,Low,Married,CD,>40,AMG GLA45 SUV
CUS7014,5,High,Married,CD,>40,AMG G65 SUV
CUS7015,3,Low,Single,LD,<40,C300 4MATIC Coupe
CUS7016,3,Medium ,Single,LD,<40,AMG GLE43 Coupe
CUS7017,3,Low,Married,LD,<40,CLA250 4MATIC Coupe
CUS7018,3,Medium ,Married,LD,<40,CLS550 Coupe
CUS7019,3,High,Married,LD,<40,AMG CLS63 S Coupe
CUS7020,3,Low,Single,CD,<40,C300 Coupe
CUS7021,3,Medium ,Single,CD,<40,AMG C63 Coupe
CUS7022,3,Low,Married,CD,<40,CLA250 Coupe
CUS7023,3,Medium ,Married,CD,<40,AMG C63 S Coupe
CUS7024,3,Low,Single,LD,>40,E400 4MATIC Coupe
CUS7025,3,Medium ,Single,LD,>40,2016 CLS400 4MATIC Coupe
CUS7026,3,High,Single,LD,>40,AMG GLE63 S Coupe
CUS7027,3,Low,Married,LD,>40,GLC300 4MATIC Coupe
CUS7028,3,Medium ,Married,LD,>40,CLS550 4MATIC Coupe
CUS7029,3,High,Married,LD,>40,S550 4MATIC Coupe
CUS7030,3,Low,Single,CD,>40,E400 Coupe
CUS7031,3,Medium ,Single,CD,>40,E550 Coupe
CUS7032,3,High,Single,CD,>40,AMG S63 Coupe
CUS7033,3,Low,Married,CD,>40,AMG CLA45 Coupe
CUS7034,3,Medium ,Married,CD,>40,2016 CLS400 Coupe
CUS7035,3,High,Married,CD,>40,AMG S65 Coupe
CUS7036,4,High,Married,ED,<40,S550e Plug-in Hybrid
CUS7037,4,Low,Single,ED,<40,C350e Plug-in Hybrid Sedan
CUS7038,4,Low,Single,LD,<40,C300 4MATIC Sedan
CUS7039,4,High,Single,LD,<40,S550 4MATIC Sedan
CUS7040,4,Low,Married,LD,<40,AMG C43 Sedan
CUS7041,4,Medium ,Married,LD,<40,AMG C63 Sedan
CUS7042,4,High,Married,LD,<40,AMG S63 Sedan
CUS7043,4,Medium ,Single,CD,<40,AMG C63 S Sedan
CUS7044,4,Low,Married,CD,<40,C300 Sedan
CUS7045,4,High,Married,CD,<40,S550 Sedan
CUS7046,4,Low,Single,LD,>40,E300 4MATIC Sedan
CUS7047,4,Medium ,Single,LD,>40,AMG E43 Sedan
CUS7048,4,High,Single,LD,>40,Mercedes-Maybach S550 4MATIC Sedan
CUS7049,4,High,Married,LD,>40,S600 Sedan
CUS7050,4,High,Single,CD,>40,AMG S65 Sedan
CUS7051,4,Low,Married,CD,>40,E300 Sedan
CUS7052,4,High,Married,CD,>40,Mercedes-Maybach S600 Sedan
CUS7053,2,High,Married,ED,<40,C300 4MATIC Cabriolet
CUS7054,2,Low,Single,CD,<40,C300 Cabriolet
CUS7055,2,Medium ,Single,CD,<40,AMG C63 S Cabriolet
CUS7056,2,Medium ,Married,CD,<40,E400 Cabriolet
CUS7057,2,Medium ,Single,LD,>40,E550 Cabriolet
CUS7058,2,High,Single,LD,>40,S550 Cabriolet
CUS7059,2,High,Married,LD,>40,AMG S65 Cabriolet
CUS7060,2,Low,Single,CD,>40,AMG C43 Cabriolet
CUS7061,2,Medium ,Single,CD,>40,AMG C63 Cabriolet
CUS7062,2,High,Married,CD,>40,AMG S63 Cabriolet
CUS7063,5,Medium ,Single,ED,<40,GLE550e 4MATIC Plug-in Hybrid SUV
CUS7064,5,Low,Single,LD,<40,GLA250 4MATIC SUV
CUS7065,5,Medium ,Single,LD,<40,AMG GLE43 SUV
CUS7066,5,Low,Married,LD,<40,GLE350 4MATIC SUV
CUS7067,5,Low,Single,CD,<40,GLA250 SUV
CUS7068,5,Medium ,Single,CD,<40,GLS450 SUV
CUS7069,5,High,Single,CD,<40,AMG GLE63 SUV
CUS7070,5,Low,Married,CD,<40,GLE350 SUV
